,id,time_on_site,positive_rating,neutral_rating,negative_rating,listing,listing_gmv,sale,buyers,gmv,listing_per_day,clusters
1035845,871990193,35,15,1,1,82,1589.0,17,16,375.0,2.34285714286,1.0
1036336,872333784,43,6,0,1,113,3923.0,7,6,129.0,2.62790697674,1.0
1036772,872655159,50,5,0,0,136,3272.0,5,5,63.0,2.72,1.0
1037966,873548985,30,10,1,0,35,2272.0,11,11,644.0,1.16666666667,1.0
1038193,873709606,30,3,0,0,74,3140.0,3,3,171.0,2.46666666667,1.0
1038562,873987977,79,60,7,1,222,1871.0,71,71,701.0,2.81012658228,1.0
1038666,874069473,80,37,1,0,92,1787.0,38,36,857.0,1.15,1.0
1038687,874086377,21,9,1,0,83,989.0,10,10,161.0,3.95238095238,1.0
1038965,874288336,60,68,1,0,239,2409.0,70,66,640.0,3.98333333333,1.0
1039108,874399229,61,50,4,2,404,7023.0,56,56,1062.0,6.62295081967,1.0
1039488,874682324,17,7,0,0,182,2089.0,7,7,125.0,10.7058823529,1.0
1039521,874706367,72,136,3,0,163,6735.0,143,92,5633.0,2.26388888889,1.0
1039805,874913543,1,0,0,0,14,1496.0,0,0,0.0,14.0,1.0
1039977,875045673,6,0,0,0,48,668.0,0,0,0.0,8.0,1.0
1040550,875499297,59,38,11,1,116,929.0,52,50,370.0,1.96610169492,1.0
1040635,875573820,40,11,0,0,121,6090.0,11,10,238.0,3.025,1.0
1041409,876135975,66,49,7,2,222,3241.0,60,57,998.0,3.36363636364,1.0
1042771,877126313,67,69,3,0,272,4313.0,72,67,996.0,4.05970149254,1.0
1043068,877352715,2,0,0,0,52,541.0,0,0,0.0,26.0,1.0
1043253,877482436,2,0,0,0,16,284.0,0,0,0.0,8.0,1.0
1043290,877513326,49,25,0,2,62,4911.0,28,27,1575.0,1.26530612245,1.0
1043895,877974031,69,25,9,1,174,4414.0,35,35,1331.0,2.52173913043,1.0
1044557,878447023,10,7,0,1,77,510.0,8,8,76.0,7.7,1.0
1044747,878581981,21,21,1,0,108,914.0,22,22,138.0,5.14285714286,1.0
1045361,879024951,54,9,0,0,180,2981.0,9,9,150.0,3.33333333333,1.0
1045856,879396376,65,28,1,0,146,8436.0,31,31,1381.0,2.24615384615,1.0
1046274,879730387,7,1,0,0,42,376.0,1,1,13.0,6.0,1.0
1046841,880165953,11,1,0,0,42,1717.0,1,1,10.0,3.81818181818,1.0
1047544,880708866,7,4,0,0,48,544.0,4,4,65.0,6.85714285714,1.0
1047987,881027411,14,9,1,0,60,1423.0,10,10,314.0,4.28571428571,1.0
1048431,881336458,52,12,4,1,73,2439.0,17,17,408.0,1.40384615385,1.0
1048463,881359295,66,10,1,0,21,4728.0,11,11,3020.0,0.318181818182,1.0
1048615,881455867,23,15,0,0,90,1054.0,16,16,213.0,3.91304347826,1.0
1048770,881562094,8,5,0,0,43,463.0,5,5,61.0,5.375,1.0
1049038,881780299,40,27,2,0,157,4551.0,29,28,369.0,3.925,1.0
1049183,881890231,79,20,1,0,94,4140.0,22,22,884.0,1.18987341772,1.0
1049622,882227899,75,26,4,2,181,2685.0,34,33,555.0,2.41333333333,1.0
1049717,882285698,80,74,1,0,155,6667.0,78,73,2483.0,1.9375,1.0
1049989,882477874,28,1,0,0,84,2640.0,2,2,6.0,3.0,1.0
1050358,882780317,10,9,0,0,55,458.0,9,9,196.0,5.5,1.0
1050508,882908395,1,0,0,0,13,245.0,0,0,0.0,13.0,1.0
1050796,883101590,57,1,1,0,30,4923.0,2,2,105.0,0.526315789474,1.0
1051088,883322756,44,61,4,2,125,3689.0,69,67,2107.0,2.84090909091,1.0
1051330,883504902,50,47,0,0,90,966.0,56,54,611.0,1.8,1.0
1051562,883697848,58,4,0,0,9,2959.0,4,4,1001.0,0.155172413793,1.0
1051602,883732302,67,204,1,0,596,5222.0,209,186,2751.0,8.89552238806,1.0
1051631,883753552,72,51,0,0,119,1864.0,51,45,667.0,1.65277777778,1.0
1052259,884214463,77,15,0,0,214,3362.0,18,18,371.0,2.77922077922,1.0
1052793,884617744,45,10,0,0,284,4892.0,10,10,154.0,6.31111111111,1.0
1052915,884709884,23,29,3,0,62,931.0,32,30,500.0,2.69565217391,1.0
1053406,885066820,55,42,1,0,181,2707.0,46,46,774.0,3.29090909091,1.0
1054594,885934588,76,35,1,0,106,1716.0,39,38,500.0,1.39473684211,1.0
1055004,886251322,32,14,0,0,16,1953.0,15,12,1883.0,0.5,1.0
1055609,886685491,34,59,4,0,154,4742.0,66,65,2052.0,4.52941176471,1.0
1055874,886860064,73,4,2,0,15,3350.0,6,6,2120.0,0.205479452055,1.0
1056649,887413559,29,30,0,0,153,1811.0,30,30,386.0,5.27586206897,1.0
1056702,887446002,77,19,2,0,106,1855.0,24,23,506.0,1.37662337662,1.0
1057198,887792104,80,51,3,2,216,3499.0,58,56,1089.0,2.7,1.0
1057745,888194809,72,22,5,1,206,5257.0,31,31,655.0,2.86111111111,1.0
1057900,888297533,6,1,0,0,138,1533.0,1,1,25.0,23.0,1.0
1058442,888693010,35,1,0,0,44,7936.0,1,1,350.0,1.25714285714,1.0
1058535,888758798,22,4,1,0,38,3126.0,7,7,479.0,1.72727272727,1.0
1058804,888962092,52,29,5,1,116,1421.0,41,41,403.0,2.23076923077,1.0
1058807,888963994,50,78,1,0,315,2696.0,79,69,696.0,6.3,1.0
1059103,889201505,62,9,0,0,46,4795.0,9,8,1175.0,0.741935483871,1.0
1059116,889208461,63,83,5,0,196,1672.0,92,87,892.0,3.11111111111,1.0
1059693,889677984,18,9,0,0,78,1346.0,9,4,143.0,4.33333333333,1.0
1059791,889759067,38,21,2,0,161,2805.0,24,22,406.0,4.23684210526,1.0
1060248,890115116,72,8,0,0,35,3293.0,8,8,828.0,0.486111111111,1.0
1060933,890653082,48,29,4,1,120,2969.0,34,31,925.0,2.5,1.0
1061348,890954417,75,108,11,1,124,2760.0,124,110,2760.0,1.65333333333,1.0
1061515,891068997,67,27,0,0,44,6178.0,28,27,3554.0,0.65671641791,1.0
1061738,891250154,40,22,4,1,229,2858.0,29,26,350.0,5.725,1.0
1061955,891394462,70,13,0,0,37,3414.0,13,13,312.0,0.528571428571,1.0
1062109,891514705,71,6,0,0,31,2725.0,6,6,668.0,0.43661971831,1.0
1062266,891631062,60,31,2,0,197,2374.0,33,24,363.0,3.28333333333,1.0
1062419,891747133,1,0,0,0,12,219.0,0,0,0.0,12.0,1.0
1062543,891844843,48,10,0,1,48,2841.0,11,11,211.0,1.0,1.0
1063048,892215991,11,9,0,0,73,1420.0,9,9,273.0,6.63636363636,1.0
1063065,892227494,16,7,0,0,63,2531.0,7,6,109.0,3.9375,1.0
1063349,892451605,28,3,1,1,41,3249.0,6,6,671.0,1.46428571429,1.0
1063783,892791158,64,49,3,1,92,1755.0,54,51,819.0,1.4375,1.0
1064690,893476658,5,0,0,0,33,640.0,0,0,0.0,6.6,1.0
1065684,894205400,58,20,0,0,57,4145.0,22,13,1220.0,0.98275862069,1.0
1065921,894397754,50,1,0,0,111,12578.0,1,1,10.0,2.22,1.0
1066358,894728317,72,8,1,0,106,2706.0,9,8,166.0,1.47222222222,1.0
1066890,895128530,7,1,0,0,62,1237.0,1,1,50.0,8.85714285714,1.0
1067038,895237830,6,2,0,0,61,2230.0,2,2,46.0,10.1666666667,1.0
1068649,896462036,57,68,3,0,221,4295.0,72,70,1589.0,3.87719298246,1.0
1068941,896695122,66,30,0,0,30,1643.0,30,25,1643.0,0.454545454545,1.0
1069478,897140031,1,0,0,0,19,329.0,0,0,0.0,19.0,1.0
1069612,897225798,60,24,0,0,191,3936.0,24,24,401.0,3.18333333333,1.0
1069707,897302570,53,26,3,1,64,3722.0,33,33,1002.0,1.20754716981,1.0
1069837,897407298,63,4,1,0,132,4220.0,5,5,205.0,2.09523809524,1.0
1069960,897503263,57,8,0,0,114,10192.0,9,9,233.0,2.0,1.0
1070347,897787997,12,8,0,0,93,2811.0,8,7,317.0,7.75,1.0
1070909,898234671,68,20,0,0,80,1979.0,21,20,481.0,1.17647058824,1.0
1071043,898317407,14,6,0,0,73,1023.0,6,6,96.0,5.21428571429,1.0
1071468,898635514,6,3,0,0,59,663.0,3,3,29.0,9.83333333333,1.0
1071935,898971045,78,51,1,1,248,3992.0,53,52,586.0,3.17948717949,1.0
1072004,899026092,64,5,1,0,24,4470.0,6,6,77.0,0.375,1.0
1072720,899550483,64,49,3,1,85,1066.0,57,56,735.0,1.328125,1.0
1072724,899554130,8,4,0,0,66,734.0,4,4,46.0,8.25,1.0
1073663,900278519,42,31,2,1,71,1914.0,34,33,988.0,1.69047619048,1.0
1074085,900604028,26,55,6,1,401,5386.0,62,57,721.0,15.4230769231,1.0
1074264,900738958,75,25,3,0,67,1929.0,28,26,818.0,0.893333333333,1.0
1074363,900814515,63,13,0,0,131,6690.0,13,13,730.0,2.07936507937,1.0
1074373,900820715,1,0,0,0,11,103.0,0,0,0.0,11.0,1.0
1074494,900923464,35,41,0,1,48,966.0,43,40,922.0,1.37142857143,1.0
1074986,901302250,26,7,1,0,84,1646.0,8,8,121.0,3.23076923077,1.0
1075266,901504427,57,45,2,0,168,2217.0,47,47,750.0,2.94736842105,1.0
1075901,901991647,70,19,0,0,21,1900.0,19,19,1630.0,0.3,1.0
1076478,902420620,8,6,1,0,63,1100.0,7,7,328.0,7.875,1.0
1076645,902533040,64,157,4,4,384,8841.0,171,118,2404.0,6.0,1.0
1077767,903371356,54,89,0,0,459,5179.0,95,87,1354.0,8.5,1.0
1077833,903420533,13,1,0,0,190,7502.0,1,1,90.0,14.6153846154,1.0
1077887,903461941,6,0,0,0,35,574.0,0,0,0.0,5.83333333333,1.0
1077994,903528825,70,44,0,0,79,1022.0,44,44,636.0,1.12857142857,1.0
1078156,903650176,6,1,0,0,33,1575.0,1,1,60.0,5.5,1.0
1078496,903924672,44,29,4,1,128,1602.0,36,34,448.0,2.90909090909,1.0
1078908,904229952,16,2,0,0,83,1010.0,2,2,16.0,5.1875,1.0
1079101,904364201,1,0,0,0,19,81.0,0,0,0.0,19.0,1.0
1079450,904642916,25,39,2,0,153,1637.0,42,42,468.0,6.12,1.0
1079544,904720977,23,18,2,0,41,1880.0,20,20,955.0,1.78260869565,1.0
1079945,905018330,13,2,0,0,64,1086.0,2,2,24.0,4.92307692308,1.0
1080119,905151158,19,20,2,1,24,2330.0,23,23,2230.0,1.26315789474,1.0
1080746,905634638,18,11,1,0,72,4033.0,12,12,556.0,4.0,1.0
1080840,905705697,10,0,0,0,86,2071.0,0,0,0.0,8.6,1.0
1081469,906160129,64,32,3,0,58,1159.0,36,35,876.0,0.90625,1.0
1081990,906533520,4,0,0,0,34,328.0,0,0,0.0,8.5,1.0
1081996,906540195,48,22,3,1,119,2110.0,27,25,413.0,2.47916666667,1.0
1082071,906589095,2,0,0,0,56,3331.0,0,0,0.0,28.0,1.0
1082073,906590754,54,16,1,0,102,2173.0,18,18,328.0,1.88888888889,1.0
1082155,906644050,80,64,1,0,68,759.0,68,58,759.0,0.85,1.0
1082452,906879630,49,12,1,0,100,3396.0,14,14,248.0,2.04081632653,1.0
1084072,908086030,58,26,2,0,360,5272.0,30,30,539.0,6.20689655172,1.0
1086453,909823539,70,50,7,0,80,1793.0,67,65,1583.0,1.14285714286,1.0
1086807,910078115,17,4,1,0,59,3304.0,5,5,69.0,3.47058823529,1.0
1087831,910794188,18,13,1,0,79,1532.0,14,13,315.0,4.38888888889,1.0
1088073,910957481,31,17,1,0,68,6104.0,18,18,448.0,2.1935483871,1.0
1088080,910965153,5,0,0,0,36,237.0,0,0,0.0,7.2,1.0
1088497,911257986,2,0,0,0,12,758.0,0,0,0.0,6.0,1.0
1089084,911710076,72,47,2,0,68,1622.0,53,50,1109.0,0.944444444444,1.0
1089434,911991946,47,53,3,0,60,770.0,59,51,695.0,1.27659574468,1.0
1090020,912420922,39,6,0,0,115,2449.0,6,6,83.0,2.94871794872,1.0
1090080,912463475,80,2,0,0,77,23093.0,3,3,503.0,0.9625,1.0
1090198,912570265,48,55,5,0,114,1425.0,68,67,764.0,2.375,1.0
1091039,913210917,78,8,0,0,22,2500.0,8,8,1244.0,0.282051282051,1.0
1091574,913640302,13,4,0,0,72,989.0,4,4,125.0,5.53846153846,1.0
1091766,913773467,7,1,0,0,29,1584.0,1,1,75.0,4.14285714286,1.0
1092074,914013766,10,0,0,0,53,1925.0,0,0,0.0,5.3,1.0
1092084,914025533,12,20,0,0,72,2086.0,20,20,409.0,6.0,1.0
1093017,914727116,47,73,3,0,198,3275.0,76,69,1355.0,4.21276595745,1.0
1093291,914930510,55,30,3,0,79,1724.0,35,34,668.0,1.43636363636,1.0
1094237,915631262,64,57,4,1,121,1319.0,62,57,830.0,1.890625,1.0
1094267,915653825,25,12,1,0,75,2068.0,14,13,294.0,3.0,1.0
1096023,917036909,14,22,0,0,70,705.0,22,20,289.0,5.0,1.0
1096054,917061388,13,10,0,0,79,1701.0,10,10,214.0,6.07692307692,1.0
1096702,917535691,61,21,1,0,61,1665.0,23,23,742.0,1.0,1.0
1096775,917590001,10,0,0,0,66,757.0,0,0,0.0,6.6,1.0
1096883,917677969,1,0,0,0,21,1303.0,0,0,0.0,21.0,1.0
1097617,918228295,49,13,0,0,114,4660.0,13,13,312.0,2.32653061224,1.0
1098242,918662882,71,41,0,0,77,1929.0,42,39,897.0,1.08450704225,1.0
1098286,918694800,1,0,0,0,7,179.0,0,0,0.0,7.0,1.0
1098654,918940587,52,1,0,0,25,3881.0,1,1,80.0,0.480769230769,1.0
1098804,919057841,30,25,5,1,87,1525.0,31,29,629.0,2.9,1.0
1098881,919127257,52,31,2,0,229,2746.0,34,28,555.0,4.40384615385,1.0
1099346,919495092,51,15,6,1,71,3263.0,22,22,1203.0,1.39215686275,1.0
1099387,919529962,46,60,8,4,445,2869.0,75,74,787.0,9.67391304348,1.0
1099741,919768073,1,0,0,0,9,186.0,0,0,0.0,9.0,1.0
1101773,921287170,19,1,0,0,36,5320.0,1,1,50.0,1.89473684211,1.0
1101947,921421133,48,36,5,0,375,7933.0,41,40,615.0,7.8125,1.0
1102369,921725634,35,40,2,0,89,913.0,46,42,454.0,2.54285714286,1.0
1102925,922124779,58,30,1,0,84,1525.0,33,33,578.0,1.44827586207,1.0
1103311,922406286,2,0,0,0,44,449.0,0,0,0.0,22.0,1.0
1103533,922586886,46,84,10,4,190,1859.0,132,130,1316.0,4.13043478261,1.0
1103914,922884040,28,17,2,0,108,1043.0,19,19,139.0,3.85714285714,1.0
1104056,922987363,26,2,1,0,154,1207.0,3,3,13.0,5.92307692308,1.0
1104327,923171600,16,5,0,0,90,1103.0,5,4,23.0,5.625,1.0
1104795,923513954,53,54,1,0,138,2067.0,62,62,867.0,2.60377358491,1.0
1105100,923746490,73,36,1,0,132,1546.0,39,39,508.0,1.80821917808,1.0
1105999,924349211,28,7,1,0,157,2945.0,8,8,145.0,5.60714285714,1.0
1106028,924371948,46,16,1,0,93,13976.0,17,17,2957.0,2.02173913043,1.0
1106192,924495260,68,40,2,0,52,1252.0,43,38,1070.0,0.764705882353,1.0
1106291,924576113,1,0,0,0,20,701.0,0,0,0.0,20.0,1.0
1106894,925020854,4,0,0,0,34,821.0,0,0,0.0,8.5,1.0
1107224,925276913,58,100,4,0,228,3830.0,105,102,1528.0,3.93103448276,1.0
1107316,925339626,8,0,0,0,71,811.0,0,0,0.0,8.875,1.0
1107462,925455258,50,59,2,1,167,1986.0,65,64,1002.0,3.34,1.0
1107485,925467935,1,0,0,0,8,230.0,0,0,0.0,8.0,1.0
1107755,925645152,60,12,1,0,71,2354.0,14,13,553.0,1.18333333333,1.0
1108106,925924873,19,0,0,0,157,3019.0,0,0,0.0,8.26315789474,1.0
1108115,925930741,51,27,2,0,81,2527.0,29,26,748.0,1.58823529412,1.0
1108377,926117266,27,24,2,0,132,3760.0,29,29,518.0,4.88888888889,1.0
1108446,926176653,22,23,2,0,71,1138.0,25,25,314.0,3.22727272727,1.0
1109381,926889834,38,5,0,0,64,5086.0,5,5,279.0,1.68421052632,1.0
1109747,927137371,69,42,4,3,337,5570.0,50,47,787.0,4.88405797101,1.0
1109819,927196746,6,0,1,0,44,489.0,1,1,8.0,7.33333333333,1.0
1109943,927296186,33,103,6,0,182,965.0,112,105,563.0,5.51515151515,1.0
1110030,927363471,66,52,2,2,60,1818.0,59,59,1815.0,0.909090909091,1.0
1110908,928029468,10,2,0,0,52,840.0,2,2,105.0,5.2,1.0
1111281,928298689,33,62,6,0,76,1600.0,72,68,1520.0,2.30303030303,1.0
1111735,928635752,56,137,4,1,397,3494.0,145,124,1106.0,7.08928571429,1.0
1111938,928796286,3,0,0,0,19,764.0,0,0,0.0,6.33333333333,1.0
1112171,928958332,70,27,3,0,131,1667.0,33,31,524.0,1.87142857143,1.0
1112847,929465994,62,24,1,0,86,2273.0,25,24,834.0,1.38709677419,1.0
1112964,929543165,10,3,1,0,43,1206.0,4,4,106.0,4.3,1.0
1113036,929596648,23,10,1,0,21,3900.0,11,11,1015.0,0.913043478261,1.0
1113441,929910932,69,14,1,1,36,1813.0,21,20,1016.0,0.521739130435,1.0
1113690,930084881,7,0,0,0,45,650.0,0,0,0.0,6.42857142857,1.0
1114115,930400548,70,6,0,0,49,3941.0,6,6,528.0,0.7,1.0
1114534,930709770,58,74,1,0,184,4505.0,77,71,1811.0,3.1724137931,1.0
1115188,931166390,57,4,1,1,65,3098.0,8,8,165.0,1.14035087719,1.0
1115228,931197807,27,14,1,0,63,2258.0,15,12,571.0,2.33333333333,1.0
1115532,931428307,80,116,5,1,320,3404.0,139,130,1418.0,4.0,1.0
1115616,931493032,77,5,0,0,75,3121.0,5,5,268.0,0.974025974026,1.0
1116094,931854568,33,24,1,0,103,1769.0,26,26,533.0,3.12121212121,1.0
1116417,932064036,57,15,0,0,67,2426.0,15,13,746.0,1.17543859649,1.0
1116851,932377755,40,12,0,0,113,3501.0,13,10,818.0,2.825,1.0
1117218,932657760,44,40,4,0,46,1200.0,45,42,1188.0,1.04545454545,1.0
1117549,932912869,64,12,2,1,76,3335.0,16,16,426.0,1.1875,1.0
1117822,933109069,80,8,2,0,145,2967.0,10,10,133.0,1.8125,1.0
1117939,933199455,42,96,6,2,144,4521.0,109,104,3656.0,3.42857142857,1.0
1118178,933374340,60,7,1,0,18,2879.0,8,8,514.0,0.3,1.0
1119215,934173266,81,74,3,0,157,1071.0,77,60,621.0,1.93827160494,1.0
1119238,934194355,59,4,1,0,91,3145.0,6,6,502.0,1.54237288136,1.0
1120575,935180945,52,25,2,1,105,1518.0,30,30,432.0,2.01923076923,1.0
1120661,935249173,42,29,0,0,182,3446.0,31,31,572.0,4.33333333333,1.0
1121041,935523989,11,3,1,0,99,1166.0,4,4,51.0,9.0,1.0
1121410,935799124,50,34,1,0,59,1768.0,36,23,1253.0,1.18,1.0
1121845,936131487,17,0,0,0,32,3781.0,0,0,0.0,1.88235294118,1.0
1121858,936142075,70,51,2,0,209,2039.0,55,54,598.0,2.98571428571,1.0
1122083,936309413,46,44,5,1,267,4028.0,52,51,783.0,5.80434782609,1.0
1122178,936380174,55,40,6,2,80,1358.0,55,53,662.0,1.45454545455,1.0
1122718,936770052,1,0,0,0,22,273.0,0,0,0.0,22.0,1.0
1122786,936824053,60,19,4,1,124,2527.0,25,25,549.0,2.06666666667,1.0
1122979,936974864,62,10,0,0,74,4821.0,12,11,188.0,1.1935483871,1.0
1123273,937191987,29,6,0,0,209,5796.0,6,6,119.0,7.20689655172,1.0
1123647,937467178,80,3,0,0,18,4174.0,3,3,787.0,0.225,1.0
1123697,937504928,3,0,0,0,20,342.0,0,0,0.0,6.66666666667,1.0
1123722,937526794,60,97,2,0,248,3998.0,102,90,1914.0,4.13333333333,1.0
1124049,937785471,1,0,0,0,11,121.0,0,0,0.0,11.0,1.0
1124947,938414915,52,1,0,0,9,5405.0,1,1,200.0,0.173076923077,1.0
1125439,938771879,71,10,0,0,62,3257.0,10,10,253.0,0.87323943662,1.0
1125461,938784939,50,16,1,0,114,3403.0,18,18,444.0,2.28,1.0
1126016,939191558,21,2,0,1,240,2555.0,3,3,48.0,11.4285714286,1.0
1126043,939214422,30,17,0,0,105,2562.0,17,16,379.0,3.5,1.0
1126191,939330028,80,71,1,0,118,1843.0,74,67,1110.0,1.475,1.0
1126612,939628915,70,84,4,2,155,883.0,90,86,663.0,2.21428571429,1.0
1127319,940144115,48,60,0,1,64,496.0,63,50,490.0,1.33333333333,1.0
1127462,940252456,58,15,1,0,172,3466.0,16,15,158.0,2.96551724138,1.0
1127505,940280960,44,56,8,1,146,806.0,88,87,475.0,3.31818181818,1.0
1127766,940492338,2,0,0,0,13,196.0,0,0,0.0,6.5,1.0
1127825,940531966,55,45,2,0,85,1187.0,48,42,583.0,1.54545454545,1.0
1128058,940714842,18,34,4,0,141,1604.0,38,38,371.0,7.83333333333,1.0
1128142,940786896,70,58,2,0,198,3161.0,64,63,893.0,2.82857142857,1.0
1128867,941355458,71,16,0,1,158,2095.0,18,18,321.0,2.22535211268,1.0
1128888,941375576,53,8,1,0,14,3240.0,11,11,2445.0,0.264150943396,1.0
1128972,941426582,4,0,0,0,41,1299.0,0,0,0.0,10.25,1.0
1129030,941470350,60,14,0,1,47,4390.0,17,16,846.0,0.783333333333,1.0
1129078,941511753,63,19,0,0,87,6832.0,19,15,1151.0,1.38095238095,1.0
1129169,941583197,27,42,0,1,291,13594.0,43,41,2273.0,10.7777777778,1.0
1130105,942273769,67,43,1,1,207,1237.0,47,46,340.0,3.08955223881,1.0
1131742,943447219,57,55,0,0,116,1662.0,55,51,817.0,2.0350877193,1.0
1132344,943893357,1,0,0,0,24,256.0,0,0,0.0,24.0,1.0
1133508,944768118,75,53,3,1,117,2327.0,59,58,1561.0,1.56,1.0
1133531,944784292,2,0,0,0,22,402.0,0,0,0.0,11.0,1.0
1133748,944951750,42,84,0,0,177,2823.0,86,78,1659.0,4.21428571429,1.0
1133807,944992743,46,43,1,0,74,2458.0,45,40,1751.0,1.60869565217,1.0
1133823,945004661,27,10,1,0,155,949.0,11,10,70.0,5.74074074074,1.0
1134266,945341471,2,0,0,0,14,163.0,0,0,0.0,7.0,1.0
1135162,946024491,77,13,3,0,31,2032.0,17,15,1345.0,0.402597402597,1.0
1135369,946171552,70,64,13,2,98,1733.0,84,83,1497.0,1.4,1.0
1135373,946175395,39,6,0,0,37,10413.0,7,7,1629.0,0.948717948718,1.0
1135645,946364504,34,42,0,0,154,1770.0,42,39,435.0,4.52941176471,1.0
1136643,947119624,46,93,2,2,217,12356.0,102,97,3488.0,4.71739130435,1.0
1137734,947914793,62,8,0,0,148,4203.0,8,8,119.0,2.38709677419,1.0
1138135,948244922,10,2,0,0,55,944.0,2,2,85.0,5.5,1.0
1138614,948624096,66,47,2,0,124,5754.0,50,50,2228.0,1.87878787879,1.0
1138732,948710243,27,3,0,0,37,10439.0,3,3,998.0,1.37037037037,1.0
1138791,948747622,13,59,1,0,110,2032.0,60,60,988.0,8.46153846154,1.0
1139428,949224959,15,14,4,0,42,1382.0,18,18,736.0,2.8,1.0
1140423,950005267,68,19,2,3,44,2571.0,24,24,799.0,0.647058823529,1.0
1140442,950020744,8,5,1,0,349,8551.0,6,6,178.0,43.625,1.0
1140665,950197745,32,9,1,0,42,3067.0,10,9,1550.0,1.3125,1.0
1141383,950693971,54,13,3,0,63,3468.0,16,16,790.0,1.16666666667,1.0
1141524,950797911,21,5,0,0,120,1872.0,5,5,68.0,5.71428571429,1.0
1141632,950862559,3,0,0,0,21,314.0,0,0,0.0,7.0,1.0
1141633,950862897,36,41,3,0,164,3392.0,45,44,886.0,4.55555555556,1.0
1141970,951120215,49,27,5,1,80,1239.0,35,34,602.0,1.63265306122,1.0
1142259,951320151,50,18,1,0,68,3028.0,20,20,632.0,1.36,1.0
1142626,951591694,38,19,2,1,133,1821.0,22,21,205.0,3.5,1.0
1142768,951692422,54,14,1,1,76,1811.0,17,17,494.0,1.40740740741,1.0
1142844,951746986,35,21,2,0,77,2276.0,24,23,669.0,2.2,1.0
1142877,951774793,20,24,0,0,112,2579.0,24,23,397.0,5.6,1.0
1142891,951784159,54,22,4,0,63,1335.0,28,28,682.0,1.16666666667,1.0
1143014,951864723,45,123,1,0,297,4765.0,126,111,1974.0,6.6,1.0
1144095,952589270,45,45,0,0,195,2756.0,46,40,813.0,4.33333333333,1.0
1144226,952689686,55,18,0,2,95,2915.0,20,17,77.0,1.72727272727,1.0
1144311,952748126,48,2,0,0,12,3474.0,2,2,385.0,0.25,1.0
1145056,953295392,40,22,0,0,54,2604.0,22,18,1269.0,1.35,1.0
1145092,953341308,18,10,0,0,66,1145.0,10,10,375.0,3.66666666667,1.0
1145553,953682316,70,9,1,0,28,2961.0,11,11,956.0,0.4,1.0
1145751,953831314,15,5,0,0,153,1909.0,5,5,64.0,10.2,1.0
1145766,953841422,76,12,0,0,58,4137.0,12,11,743.0,0.763157894737,1.0
1145920,953948533,41,21,1,0,186,5905.0,22,22,674.0,4.53658536585,1.0
1146911,954640905,1,0,0,0,7,476.0,0,0,0.0,7.0,1.0
1146949,954670925,57,5,0,0,63,2989.0,7,6,243.0,1.10526315789,1.0
1147246,954924200,71,50,1,1,187,9117.0,53,40,1720.0,2.6338028169,1.0
1147293,954957310,5,5,1,0,107,1035.0,6,6,42.0,21.4,1.0
1147608,955184488,27,0,0,0,21,3669.0,0,0,0.0,0.777777777778,1.0
1148175,955580493,25,23,2,1,261,8308.0,26,26,787.0,10.44,1.0
1148196,955590405,33,25,5,0,561,12985.0,32,30,685.0,17.0,1.0
1148408,955739180,65,51,7,2,242,1645.0,63,60,583.0,3.72307692308,1.0
1148425,955749929,76,28,0,1,164,2117.0,29,26,298.0,2.15789473684,1.0
1149293,956412542,75,18,0,0,109,3003.0,19,19,535.0,1.45333333333,1.0
1149842,956813777,37,11,0,0,193,1717.0,11,11,89.0,5.21621621622,1.0
1150162,957066107,5,3,0,0,28,804.0,3,3,95.0,5.6,1.0
1150481,957297339,3,0,0,0,67,1396.0,0,0,0.0,22.3333333333,1.0
1150692,957443230,52,1,0,0,42,3584.0,1,1,75.0,0.807692307692,1.0
1151444,958014270,12,0,0,0,14,7165.0,0,0,0.0,1.16666666667,1.0
1152076,958486502,45,24,1,0,160,2558.0,26,25,716.0,3.55555555556,1.0
1152127,958522506,39,12,0,0,179,1577.0,15,14,181.0,4.58974358974,1.0
1152745,958983392,41,1,0,0,12,3930.0,1,1,110.0,0.292682926829,1.0
1152794,959021265,47,73,22,6,545,10103.0,110,107,1609.0,11.5957446809,1.0
1152957,959145702,81,71,0,2,82,2435.0,75,71,2305.0,1.01234567901,1.0
1153132,959261205,67,12,1,0,162,4745.0,16,15,284.0,2.41791044776,1.0
1153219,959331820,13,1,0,0,68,1344.0,1,1,18.0,5.23076923077,1.0
1153333,959428066,38,21,1,0,143,4075.0,23,23,705.0,3.76315789474,1.0
1153360,959452208,67,14,0,0,128,4148.0,16,16,386.0,1.91044776119,1.0
1153792,959765624,30,17,1,0,134,2704.0,20,20,324.0,4.46666666667,1.0
1153987,959902115,29,0,0,0,3,4350.0,0,0,0.0,0.103448275862,1.0
1154486,960288182,81,54,0,0,128,3013.0,55,54,1164.0,1.58024691358,1.0
1154562,960344944,12,1,0,0,69,4590.0,1,1,70.0,5.75,1.0
1154676,960427946,74,0,0,0,12,8251.0,0,0,0.0,0.162162162162,1.0
1155307,960903113,34,59,11,1,245,3578.0,71,68,1142.0,7.20588235294,1.0
1155490,961056086,77,53,5,0,138,2735.0,60,59,1388.0,1.79220779221,1.0
1155700,961197443,58,4,0,0,41,5541.0,4,4,141.0,0.706896551724,1.0
1155973,961419847,55,50,1,0,149,4353.0,52,43,1805.0,2.70909090909,1.0
